,natureza_acidente,bairro,tipo,dia_da_semana,mes,ano,hora_bruta
18762,1,67,0,3,8,2019,18
18763,0,78,1,3,8,2019,19
18764,1,90,1,3,8,2019,19
18765,1,12,0,3,8,2019,19
18766,1,12,12,3,8,2019,20
18767,1,25,12,3,8,2019,21
18768,1,12,12,3,8,2019,22
18769,1,90,9,4,8,2019,7
18770,1,12,1,4,8,2019,7
18771,1,23,9,4,8,2019,7
18772,1,86,12,4,8,2019,7
18773,1,31,0,4,8,2019,8
18774,1,51,9,4,8,2019,8
18775,1,47,12,4,8,2019,9
18776,0,1,1,4,8,2019,10
18777,1,78,0,4,8,2019,10
18778,1,39,12,4,8,2019,10
18779,1,7,12,4,8,2019,11
18780,1,87,12,4,8,2019,11
18781,0,12,12,4,8,2019,11
18782,1,22,9,4,8,2019,12
18783,1,49,0,4,8,2019,12
18784,1,6,12,4,8,2019,12
18785,1,8,0,4,8,2019,13
18786,1,90,0,4,8,2019,13
18787,1,42,0,4,8,2019,13
18788,1,51,12,4,8,2019,13
18789,1,46,0,4,8,2019,14
18790,1,23,9,4,8,2019,15
18791,0,31,9,4,8,2019,15
18792,0,12,1,4,8,2019,15
18793,1,90,8,4,8,2019,16
18794,1,31,1,4,8,2019,17
18795,0,51,11,4,8,2019,17
18796,1,7,9,4,8,2019,17
18797,0,73,1,4,8,2019,17
18798,0,58,9,4,8,2019,18
18799,1,49,0,4,8,2019,18
18800,1,53,9,4,8,2019,18
18801,1,47,0,4,8,2019,18
18802,1,41,1,4,8,2019,21
18803,1,1,1,4,8,2019,22
18804,1,69,0,4,8,2019,23
18805,1,36,11,5,8,2019,0
18806,0,84,9,5,8,2019,5
18807,0,1,1,5,8,2019,9
18808,1,12,7,5,8,2019,9
18809,0,51,1,5,8,2019,11
18810,1,1,12,5,8,2019,12
18811,1,53,9,5,8,2019,12
18812,1,81,12,5,8,2019,13
18813,1,12,1,5,8,2019,13
18814,1,51,0,5,8,2019,14
18815,1,81,11,5,8,2019,14
18816,1,30,8,5,8,2019,14
18817,1,90,0,5,8,2019,16
18818,1,3,9,5,8,2019,17
18819,1,92,12,5,8,2019,17
18820,1,81,1,5,8,2019,19
18821,1,31,12,5,8,2019,21
18822,1,12,12,5,8,2019,22
18823,1,45,12,5,8,2019,22
18824,1,7,0,5,8,2019,22
18825,0,13,10,6,9,2019,6
18826,1,39,0,6,9,2019,11
18827,1,58,9,6,9,2019,11
18828,0,1,9,6,9,2019,12
18829,1,13,12,6,9,2019,12
18830,0,12,0,6,9,2019,12
18831,1,90,12,6,9,2019,13
18832,1,69,0,6,9,2019,15
18833,1,24,0,6,9,2019,17
18834,1,50,0,6,9,2019,18
18835,1,1,9,6,9,2019,20
18836,1,41,9,6,9,2019,21
18837,1,1,1,6,9,2019,21
18838,1,50,0,6,9,2019,22
18839,1,92,1,6,9,2019,23
18840,1,34,0,0,9,2019,3
18841,1,45,8,0,9,2019,7
18842,1,10,9,0,9,2019,7
18843,1,7,9,0,9,2019,7
18844,1,81,12,0,9,2019,7
18845,1,58,9,0,9,2019,7
18846,1,12,0,0,9,2019,8
18847,1,31,9,0,9,2019,8
18848,1,38,12,0,9,2019,8
18849,0,23,1,0,9,2019,8
18850,1,12,9,0,9,2019,8
18851,1,53,1,0,9,2019,8
18852,1,58,9,0,9,2019,8
18853,1,49,0,0,9,2019,9
18854,1,12,0,0,9,2019,9
18855,1,66,0,0,9,2019,9
18856,1,1,12,0,9,2019,9
18857,1,48,0,0,9,2019,10
18858,1,51,1,0,9,2019,10
18859,1,69,12,0,9,2019,11
18860,0,50,15,0,9,2019,12
18861,1,69,0,0,9,2019,12
18862,1,45,0,0,9,2019,12
18863,1,84,0,0,9,2019,12
18864,0,22,0,0,9,2019,12
18865,1,12,9,0,9,2019,12
18866,0,22,13,0,9,2019,13
18867,1,12,12,0,9,2019,13
18868,1,51,9,0,9,2019,13
18869,1,89,12,0,9,2019,15
18870,1,58,12,0,9,2019,15
18871,1,13,12,0,9,2019,16
18872,1,12,12,0,9,2019,16
18873,1,49,0,0,9,2019,16
18874,1,78,0,0,9,2019,17
18875,1,85,0,0,9,2019,17
18876,1,69,12,0,9,2019,18
18877,1,75,9,0,9,2019,18
18878,1,51,0,0,9,2019,19
18879,1,64,0,0,9,2019,19
18880,1,90,9,0,9,2019,20
18881,1,83,12,0,9,2019,20
18882,0,92,0,0,9,2019,21
18883,1,85,0,0,9,2019,21
18884,1,19,12,0,9,2019,21
18885,1,79,7,0,9,2019,21
18886,1,13,7,0,9,2019,22
18887,1,12,9,1,9,2019,7
18888,1,49,1,1,9,2019,7
18889,1,67,0,1,9,2019,7
18890,1,85,0,1,9,2019,7
18891,1,49,9,1,9,2019,7
18892,1,58,1,1,9,2019,8
18893,1,49,12,1,9,2019,8
18894,1,50,12,1,9,2019,9
18895,1,75,9,1,9,2019,9
18896,1,1,9,1,9,2019,10
18897,1,42,1,1,9,2019,10
18898,1,7,9,1,9,2019,12
18899,1,12,12,1,9,2019,12
18900,1,34,9,1,9,2019,12
18901,1,83,0,1,9,2019,12
18902,1,12,0,1,9,2019,12
18903,1,12,9,1,9,2019,12
18904,1,85,0,1,9,2019,13
18905,1,12,0,1,9,2019,13
18906,1,49,11,1,9,2019,14
18907,1,11,1,1,9,2019,15
18908,0,90,11,1,9,2019,15
18909,1,39,0,1,9,2019,15
18910,0,78,3,1,9,2019,16
18911,1,9,0,1,9,2019,16
18912,1,13,0,1,9,2019,16
18913,1,13,9,1,9,2019,16
18914,1,1,9,1,9,2019,16
18915,1,1,0,1,9,2019,16
18916,1,46,0,1,9,2019,17
18917,1,84,12,1,9,2019,18
18918,1,31,12,1,9,2019,18
18919,1,42,0,1,9,2019,19
18920,0,12,0,1,9,2019,20
18921,0,49,3,1,9,2019,20
18922,1,45,0,1,9,2019,23
18923,0,79,15,2,9,2019,7
18924,1,75,9,2,9,2019,7
18925,1,58,0,2,9,2019,7
18926,0,45,0,2,9,2019,8
18927,0,61,9,2,9,2019,8
18928,0,58,1,2,9,2019,8
18929,1,67,0,2,9,2019,8
18930,1,6,12,2,9,2019,8
18931,0,90,15,2,9,2019,9
18932,1,79,0,2,9,2019,10
18933,1,7,1,2,9,2019,10
18934,1,12,0,2,9,2019,10
18935,1,10,12,2,9,2019,11
18936,1,67,12,2,9,2019,11
18937,1,13,0,2,9,2019,11
18938,1,67,0,2,9,2019,12
18939,1,34,9,2,9,2019,12
18940,1,90,9,2,9,2019,14
18941,1,75,12,2,9,2019,14
18942,1,23,9,2,9,2019,15
18943,1,58,0,2,9,2019,15
18944,1,50,0,2,9,2019,15
18945,1,23,12,2,9,2019,15
18946,1,85,0,2,9,2019,15
18947,1,12,0,2,9,2019,15
18948,1,81,0,2,9,2019,16
18949,1,12,0,2,9,2019,16
18950,1,31,1,2,9,2019,16
18951,0,34,9,2,9,2019,17
18952,1,51,0,2,9,2019,18
18953,1,45,0,2,9,2019,20
18954,1,85,2,2,9,2019,23
18955,0,10,1,3,9,2019,6
18956,1,81,1,3,9,2019,6
18957,1,86,0,3,9,2019,7
18958,0,22,10,3,9,2019,7
18959,1,81,12,3,9,2019,7
18960,1,37,12,3,9,2019,8
18961,0,85,10,3,9,2019,8
18962,1,51,12,3,9,2019,8
18963,1,7,12,3,9,2019,9
18964,1,31,1,3,9,2019,9
18965,1,85,8,3,9,2019,9
18966,1,31,1,3,9,2019,9
18967,1,1,0,3,9,2019,9
18968,1,81,0,3,9,2019,9
18969,1,73,1,3,9,2019,10
18970,1,22,0,3,9,2019,11
18971,1,78,0,3,9,2019,12
18972,1,81,0,3,9,2019,12
18973,1,22,9,3,9,2019,13
18974,1,78,0,3,9,2019,13
18975,1,83,0,3,9,2019,14
18976,1,67,12,3,9,2019,14
18977,1,34,0,3,9,2019,14
18978,1,15,12,3,9,2019,15
18979,1,46,12,3,9,2019,15
18980,0,53,1,3,9,2019,16
18981,1,58,1,3,9,2019,17
18982,0,78,1,3,9,2019,17
18983,1,7,1,3,9,2019,18
18984,1,49,9,3,9,2019,18
18985,1,1,9,3,9,2019,18
18986,1,12,0,3,9,2019,23
18987,1,50,7,4,9,2019,1
18988,1,12,12,4,9,2019,2
18989,0,45,0,4,9,2019,6
18990,0,48,10,4,9,2019,7
18991,1,45,0,4,9,2019,7
18992,1,58,1,4,9,2019,7
18993,1,39,9,4,9,2019,7
18994,1,50,9,4,9,2019,8
18995,1,24,1,4,9,2019,9
18996,1,90,1,4,9,2019,9
18997,1,1,0,4,9,2019,11
18998,1,31,0,4,9,2019,11
18999,1,9,0,4,9,2019,11
19000,1,12,1,4,9,2019,12
19001,1,11,9,4,9,2019,12
19002,0,78,0,4,9,2019,12
19003,1,7,12,4,9,2019,12
19004,1,39,12,4,9,2019,13
19005,1,12,12,4,9,2019,14
19006,0,54,1,4,9,2019,14
19007,0,19,9,4,9,2019,15
19008,1,44,11,4,9,2019,15
19009,1,23,9,4,9,2019,15
19010,0,78,0,4,9,2019,16
19011,1,48,9,4,9,2019,17
19012,1,35,0,4,9,2019,17
19013,0,13,3,4,9,2019,17
19014,1,52,9,4,9,2019,17
19015,0,50,0,4,9,2019,18
19016,1,34,12,4,9,2019,18
19017,1,50,9,4,9,2019,19
19018,0,49,1,4,9,2019,20
19019,1,46,0,4,9,2019,20
19020,1,92,7,4,9,2019,21
19021,0,39,0,2,9,2019,8
19022,0,22,11,4,9,2019,23
19023,1,49,7,5,9,2019,4
19024,1,12,0,5,9,2019,6
19025,1,20,9,5,9,2019,7
19026,0,48,3,5,9,2019,8
19027,1,74,0,5,9,2019,8
19028,0,22,9,5,9,2019,9
19029,1,49,12,5,9,2019,9
19030,1,13,7,5,9,2019,10
19031,1,71,0,5,9,2019,11
19032,1,1,9,5,9,2019,14
19033,1,12,9,5,9,2019,14
19034,1,58,1,5,9,2019,15
19035,1,69,12,5,9,2019,16
19036,0,78,9,5,9,2019,17
19037,1,12,12,5,9,2019,18
19038,0,73,1,5,9,2019,19
19039,0,58,9,5,9,2019,19
19040,1,55,12,5,9,2019,21
19041,1,49,1,5,9,2019,21
19042,1,74,7,5,9,2019,21
19043,1,22,1,6,9,2019,2
19044,0,78,9,6,9,2019,4
19045,1,57,7,6,9,2019,5
19046,1,75,9,6,9,2019,7
19047,1,29,7,6,9,2019,7
19048,0,28,9,6,9,2019,7
19049,1,7,9,6,9,2019,11
19050,1,35,12,6,9,2019,11
19051,0,34,9,6,9,2019,12
19052,0,37,0,6,9,2019,12
19053,1,12,8,6,9,2019,13
19054,1,81,0,6,9,2019,13
19055,1,85,0,6,9,2019,13
19056,1,40,9,6,9,2019,14
19057,1,46,0,6,9,2019,17
19058,1,45,12,6,9,2019,18
19059,1,64,8,6,9,2019,21
19060,1,83,1,6,9,2019,23
19061,1,59,0,0,9,2019,0
19062,1,49,12,0,9,2019,0
19063,1,12,8,0,9,2019,1
19064,1,25,0,0,9,2019,5
19065,1,90,0,0,9,2019,7
19066,1,31,1,0,9,2019,8
19067,1,49,0,0,9,2019,8
19068,1,12,0,0,9,2019,9
19069,1,23,1,0,9,2019,9
19070,0,81,3,0,9,2019,9
19071,1,12,8,0,9,2019,9
19072,1,22,0,0,9,2019,11
19073,1,90,0,0,9,2019,11
19074,1,73,0,0,9,2019,11
19075,1,13,0,0,9,2019,12
19076,1,51,0,0,9,2019,12
19077,1,9,12,0,9,2019,12
19078,1,42,12,0,9,2019,12
19079,1,13,0,0,9,2019,12
19080,1,58,0,0,9,2019,12
19081,1,12,9,0,9,2019,12
19082,1,73,1,0,9,2019,14
19083,1,90,0,0,9,2019,14
19084,1,12,9,0,9,2019,14
19085,1,53,12,0,9,2019,15
19086,0,13,3,0,9,2019,15
19087,1,78,0,0,9,2019,15
19088,1,34,12,0,9,2019,15
19089,1,40,0,0,9,2019,16
19090,1,46,9,0,9,2019,16
19091,1,79,0,0,9,2019,16
19092,0,85,3,0,9,2019,16
19093,1,6,9,0,9,2019,17
19094,1,9,12,0,9,2019,18
19095,1,63,1,0,9,2019,18
19096,1,58,0,0,9,2019,18
19097,1,90,0,0,9,2019,18
19098,1,75,8,0,9,2019,19
19099,0,58,9,0,9,2019,19
19100,1,90,9,0,9,2019,19
19101,1,90,9,0,9,2019,19
19102,1,14,1,0,9,2019,20
19103,1,12,1,0,9,2019,20
19104,1,73,0,1,9,2019,5
19105,0,57,9,1,9,2019,6
19106,1,46,9,1,9,2019,7
19107,0,35,9,1,9,2019,7
19108,1,42,0,1,9,2019,8
19109,1,58,12,1,9,2019,8
19110,1,25,9,1,9,2019,8
19111,1,23,9,1,9,2019,8
19112,1,55,0,1,9,2019,9
19113,1,72,8,1,9,2019,9
19114,1,58,12,1,9,2019,9
19115,1,12,12,1,9,2019,10
19116,1,13,12,1,9,2019,10
19117,1,3,0,1,9,2019,10
19118,1,87,12,1,9,2019,10
19119,1,24,0,1,9,2019,10
19120,0,37,0,1,9,2019,11
19121,1,12,9,1,9,2019,11
19122,0,13,1,1,9,2019,12
19123,1,69,0,1,9,2019,12
19124,1,53,0,1,9,2019,12
19125,1,20,9,1,9,2019,13
19126,0,81,0,1,9,2019,13
19127,1,69,0,1,9,2019,13
19128,1,12,12,1,9,2019,13
19129,1,12,0,1,9,2019,14
19130,1,31,11,1,9,2019,14
19131,1,1,0,1,9,2019,15
19132,1,59,12,1,9,2019,15
19133,1,90,0,1,9,2019,15
19134,1,69,0,1,9,2019,16
19135,1,71,9,1,9,2019,17
19136,0,31,3,1,9,2019,18
19137,0,12,10,1,9,2019,18
19138,1,12,1,1,9,2019,19
19139,0,48,11,1,9,2019,20
19140,1,12,0,1,9,2019,21
19141,1,12,9,1,9,2019,22
19142,1,90,0,2,9,2019,6
19143,1,69,1,2,9,2019,7
19144,1,87,9,2,9,2019,7
19145,0,12,1,2,9,2019,7
19146,1,87,12,2,9,2019,7
19147,1,78,9,2,9,2019,8
19148,1,78,12,2,9,2019,9
19149,0,12,9,2,9,2019,10
19150,1,12,0,2,9,2019,10
19151,0,73,10,2,9,2019,11
19152,1,1,12,2,9,2019,11
19153,1,12,12,2,9,2019,11
19154,1,74,0,2,9,2019,11
19155,1,13,12,2,9,2019,11
19156,1,28,9,2,9,2019,12
19157,1,1,0,2,9,2019,12
19158,1,49,12,2,9,2019,13
19159,0,78,1,2,9,2019,13
19160,1,50,9,2,9,2019,13
19161,1,11,0,2,9,2019,14
19162,1,58,9,2,9,2019,14
19163,1,85,0,2,9,2019,14
19164,0,34,12,2,9,2019,14
19165,1,79,0,2,9,2019,15
19166,1,1,1,2,9,2019,15
19167,1,0,0,2,9,2019,15
19168,1,23,1,2,9,2019,15
19169,1,78,1,2,9,2019,16
19170,0,23,12,2,9,2019,16
19171,1,13,0,2,9,2019,16
19172,1,45,0,2,9,2019,16
19173,1,58,1,2,9,2019,16
19174,0,74,2,2,9,2019,17
19175,1,34,13,2,9,2019,18
19176,1,69,0,2,9,2019,18
19177,1,34,0,2,9,2019,19
19178,1,78,0,2,9,2019,19
19179,0,6,9,2,9,2019,20
19180,1,50,1,2,9,2019,21
19181,1,90,0,2,9,2019,19
19182,0,34,2,3,9,2019,7
19183,1,83,0,3,9,2019,7
19184,1,86,12,3,9,2019,7
19185,1,86,9,3,9,2019,8
19186,1,12,12,3,9,2019,8
19187,1,25,9,3,9,2019,8
19188,1,84,12,3,9,2019,8
19189,0,41,9,3,9,2019,8
19190,1,12,9,3,9,2019,9
19191,1,73,0,3,9,2019,9
19192,0,44,9,3,9,2019,9
19193,1,58,0,3,9,2019,9
19194,0,69,9,3,9,2019,9
19195,1,78,9,3,9,2019,10
19196,1,39,12,3,9,2019,10
19197,1,12,0,3,9,2019,10
19198,1,66,12,3,9,2019,10
19199,1,85,0,3,9,2019,11
19200,1,13,1,3,9,2019,12
19201,1,1,9,3,9,2019,12
19202,1,39,9,3,9,2019,12
19203,1,88,0,3,9,2019,13
19204,1,39,9,3,9,2019,13
19205,1,13,0,3,9,2019,13
19206,1,34,1,3,9,2019,14
19207,1,84,0,3,9,2019,15
19208,1,12,0,3,9,2019,15
19209,1,49,12,3,9,2019,15
19210,1,78,9,3,9,2019,15
19211,1,9,1,3,9,2019,16
19212,1,49,12,3,9,2019,16
19213,1,41,0,3,9,2019,18
19214,1,12,1,3,9,2019,19
19215,0,13,12,3,9,2019,19
19216,1,56,9,3,9,2019,20
19217,1,13,12,3,9,2019,20
19218,1,23,0,3,9,2019,20
19219,1,83,0,3,9,2019,20
19220,0,12,9,3,9,2019,20
19221,1,13,0,3,9,2019,21
19222,0,90,10,3,9,2019,21
19223,1,12,12,3,9,2019,22
19224,1,12,12,3,9,2019,22
19225,1,34,10,4,9,2019,7
19226,1,11,0,4,9,2019,7
19227,0,69,6,4,9,2019,7
19228,1,78,12,4,9,2019,8
19229,1,13,0,4,9,2019,8
19230,1,69,12,4,9,2019,8
19231,1,23,8,4,9,2019,8
19232,1,46,9,4,9,2019,9
19233,1,34,0,4,9,2019,9
19234,0,23,2,4,9,2019,10
19235,1,45,1,4,9,2019,11
19236,1,24,0,4,9,2019,11
19237,1,12,12,4,9,2019,11
19238,1,12,0,4,9,2019,11
19239,1,13,9,4,9,2019,12
19240,1,1,1,4,9,2019,12
19241,1,1,9,4,9,2019,13
19242,1,45,9,4,9,2019,13
19243,1,15,12,4,9,2019,13
19244,0,25,3,4,9,2019,13
19245,1,12,9,4,9,2019,14
19246,1,60,9,4,9,2019,15
19247,1,86,0,4,9,2019,15
19248,1,78,12,4,9,2019,16
19249,1,13,9,4,9,2019,16
19250,0,69,9,4,9,2019,16
19251,1,47,0,4,9,2019,17
19252,1,34,0,4,9,2019,17
19253,1,6,12,4,9,2019,17
19254,1,13,9,4,9,2019,18
19255,0,12,12,4,9,2019,18
19256,1,55,9,4,9,2019,18
19257,1,12,9,4,9,2019,19
19258,1,48,12,4,9,2019,19
19259,1,74,0,4,9,2019,22
19260,0,37,9,5,9,2019,0
19261,1,12,0,5,9,2019,3
19262,0,36,8,5,9,2019,5
19263,1,12,0,5,9,2019,7
19264,1,85,0,5,9,2019,9
19265,1,47,12,5,9,2019,9
19266,1,92,12,5,9,2019,9
19267,1,12,12,5,9,2019,10
19268,1,81,0,5,9,2019,10
19269,1,12,0,5,9,2019,10
19270,1,39,1,5,9,2019,11
19271,1,34,1,5,9,2019,12
19272,1,39,8,5,9,2019,13
19273,1,49,0,5,9,2019,13
19274,1,78,12,5,9,2019,14
19275,0,50,0,5,9,2019,14
19276,0,83,1,5,9,2019,14
19277,1,83,0,5,9,2019,15
19278,1,13,0,5,9,2019,15
19279,1,45,0,5,9,2019,16
19280,0,78,1,5,9,2019,16
19281,1,23,9,5,9,2019,18
19282,1,11,12,5,9,2019,19
19283,0,81,1,5,9,2019,20
19284,1,59,1,5,9,2019,20
19285,1,67,0,5,9,2019,22
19286,1,73,1,5,9,2019,23
19287,0,58,9,6,9,2019,0
19288,1,14,9,6,9,2019,3
19289,1,0,1,6,9,2019,4
19290,0,45,1,6,9,2019,7
19291,1,12,9,6,9,2019,9
19292,1,12,0,6,9,2019,9
19293,1,50,0,6,9,2019,10
19294,1,12,0,6,9,2019,10
19295,0,43,7,6,9,2019,10
19296,1,73,0,6,9,2019,13
19297,0,39,0,6,9,2019,13
19298,1,39,1,6,9,2019,13
19299,1,12,9,6,9,2019,14
19300,0,24,11,6,9,2019,14
19301,1,69,9,6,9,2019,14
19302,0,12,3,6,9,2019,16
19303,1,12,1,6,9,2019,17
19304,1,12,1,6,9,2019,18
19305,1,55,12,6,9,2019,19
19306,0,48,9,6,9,2019,19
19307,1,78,11,6,9,2019,19
19308,0,59,10,6,9,2019,21
19309,1,22,9,6,9,2019,21
19310,1,53,1,6,9,2019,22
19311,1,55,9,6,9,2019,22
19312,1,1,1,0,9,2019,0
19313,1,34,0,0,9,2019,6
19314,0,58,0,0,9,2019,7
19315,1,12,0,0,9,2019,7
19316,1,51,0,0,9,2019,7
19317,1,31,9,0,9,2019,8
19318,1,69,0,0,9,2019,8
19319,0,23,9,0,9,2019,9
19320,0,23,0,0,9,2019,10
19321,1,1,0,0,9,2019,10
19322,1,13,9,0,9,2019,10
19323,1,69,1,0,9,2019,11
19324,1,85,0,0,9,2019,11
19325,1,12,0,0,9,2019,12
19326,1,23,1,0,9,2019,13
19327,1,42,12,0,9,2019,13
19328,1,12,12,0,9,2019,13
19329,1,13,9,0,9,2019,13
19330,1,22,12,0,9,2019,14
19331,1,78,12,0,9,2019,14
19332,1,49,0,0,9,2019,15
19333,0,73,1,0,9,2019,15
19334,1,35,12,0,9,2019,15
19335,1,42,12,0,9,2019,15
19336,1,45,12,0,9,2019,15
19337,1,81,0,0,9,2019,16
19338,1,78,0,0,9,2019,16
19339,1,42,0,0,9,2019,16
19340,1,67,0,0,9,2019,16
19341,1,12,9,0,9,2019,17
19342,1,85,1,0,9,2019,17
19343,0,71,0,0,9,2019,17
19344,1,46,0,0,9,2019,17
19345,0,58,9,0,9,2019,18
19346,0,13,3,0,9,2019,18
19347,1,52,0,0,9,2019,18
19348,1,19,12,0,9,2019,18
19349,0,31,11,0,9,2019,21
19350,0,50,1,0,9,2019,22
19351,1,49,9,1,9,2019,6
19352,0,49,9,1,9,2019,6
19353,1,81,9,1,9,2019,6
19354,1,1,0,1,9,2019,7
19355,1,75,9,1,9,2019,7
19356,1,8,0,1,9,2019,7
19357,0,49,10,1,9,2019,8
19358,1,46,9,1,9,2019,8
19359,1,1,1,1,9,2019,8
19360,0,42,10,1,9,2019,8
19361,1,83,1,1,9,2019,9
19362,1,75,8,1,9,2019,9
19363,1,46,8,1,9,2019,9
19364,1,12,9,1,9,2019,9
19365,1,55,12,1,9,2019,10
19366,0,13,3,1,9,2019,10
19367,1,80,9,1,9,2019,10
19368,0,79,3,1,9,2019,10
19369,1,81,0,1,9,2019,10
19370,1,0,12,1,9,2019,11
19371,1,1,0,1,9,2019,11
19372,1,73,12,1,9,2019,11
19373,0,67,0,1,9,2019,11
19374,0,46,3,1,9,2019,11
19375,1,51,12,1,9,2019,11
19376,1,34,12,1,9,2019,13
19377,1,39,9,1,9,2019,13
19378,1,66,9,1,9,2019,13
19379,0,51,1,1,9,2019,14
19380,0,37,1,1,9,2019,15
19381,0,12,10,1,9,2019,15
19382,1,12,1,1,9,2019,16
19383,1,45,9,1,9,2019,17
19384,1,12,0,1,9,2019,17
19385,1,90,12,1,9,2019,17
19386,1,49,0,1,9,2019,18
19387,1,7,12,1,9,2019,18
19388,1,1,1,1,9,2019,18
19389,1,49,12,1,9,2019,18
19390,1,37,0,1,9,2019,18
19391,1,90,10,1,9,2019,18
19392,1,12,9,1,9,2019,18
19393,1,46,1,1,9,2019,18
19394,0,52,11,1,9,2019,20
19395,1,7,0,1,9,2019,20
19396,0,58,0,1,9,2019,21
19397,1,13,12,1,9,2019,21
19398,1,49,0,1,9,2019,21
19399,1,39,9,2,9,2019,7
19400,1,53,8,2,9,2019,8
19401,1,46,12,2,9,2019,9
19402,1,34,0,2,9,2019,9
19403,1,78,0,2,9,2019,9
19404,0,49,0,2,9,2019,10
19405,1,79,0,2,9,2019,10
19406,1,4,0,2,9,2019,10
19407,1,46,8,2,9,2019,11
19408,1,81,1,2,9,2019,11
19409,1,0,8,2,9,2019,12
19410,1,50,0,2,9,2019,12
19411,1,55,9,2,9,2019,13
19412,1,20,12,2,9,2019,13
19413,1,71,0,2,9,2019,14
19414,1,46,12,2,9,2019,14
19415,2,90,0,2,9,2019,14
19416,0,13,9,2,9,2019,15
19417,1,58,9,2,9,2019,15
19418,1,12,1,2,9,2019,16
19419,1,45,9,2,9,2019,16
19420,1,31,0,2,9,2019,16
19421,1,78,8,2,9,2019,16
19422,1,49,0,2,9,2019,17
19423,1,45,0,2,9,2019,17
19424,1,42,0,2,9,2019,17
19425,1,78,12,2,9,2019,18
19426,1,85,1,2,9,2019,19
19427,0,24,3,2,9,2019,19
19428,1,58,0,2,9,2019,20
19429,0,13,1,2,9,2019,20
19430,1,83,12,2,9,2019,21
19431,1,39,0,3,9,2019,7
19432,0,39,10,3,9,2019,8
19433,0,50,1,3,9,2019,8
19434,1,49,12,3,9,2019,9
19435,1,90,1,3,9,2019,9
19436,1,12,12,3,9,2019,9
19437,1,78,0,3,9,2019,9
19438,1,1,1,3,9,2019,9
19439,1,64,9,3,9,2019,10
19440,1,12,0,3,9,2019,11
19441,1,12,1,3,9,2019,11
19442,1,69,9,3,9,2019,11
19443,0,22,0,3,9,2019,12
19444,1,78,5,3,9,2019,12
19445,1,50,12,3,9,2019,13
19446,1,38,1,3,9,2019,14
19447,1,58,1,3,9,2019,15
19448,1,42,0,3,9,2019,15
19449,1,42,0,3,9,2019,16
19450,1,9,0,3,9,2019,16
19451,1,9,9,3,9,2019,16
19452,0,66,9,3,9,2019,17
19453,1,13,10,3,9,2019,17
19454,0,69,12,3,9,2019,17
19455,1,90,8,3,9,2019,18
19456,1,73,0,3,9,2019,18
19457,1,64,0,3,9,2019,19
19458,1,12,9,3,9,2019,19
19459,1,12,9,3,9,2019,20
19460,1,12,8,3,9,2019,20
19461,1,12,9,3,9,2019,20
19462,1,67,9,3,9,2019,20
19463,1,12,9,3,9,2019,21
19464,0,12,3,3,9,2019,23
19465,0,49,0,4,9,2019,7
19466,1,86,12,4,9,2019,7
19467,1,39,12,4,9,2019,7
19468,1,83,12,4,9,2019,7
19469,1,1,0,4,9,2019,7
19470,0,66,0,4,9,2019,8
19471,1,9,9,4,9,2019,10
19472,1,13,9,4,9,2019,10
19473,1,13,9,4,9,2019,10
19474,1,58,0,4,9,2019,10
19475,0,42,3,4,9,2019,10
19476,1,40,1,4,9,2019,10
19477,1,69,0,4,9,2019,11
19478,1,37,9,4,9,2019,11
19479,1,0,9,4,9,2019,12
19480,1,74,9,4,9,2019,12
19481,1,7,0,4,9,2019,12
19482,1,42,0,4,9,2019,13
19483,1,46,0,4,9,2019,13
19484,1,39,0,4,9,2019,13
19485,0,36,3,4,9,2019,14
19486,1,79,12,4,9,2019,14
19487,1,12,12,4,9,2019,15
19488,0,22,0,4,9,2019,16
19489,1,50,8,4,9,2019,16
19490,1,49,9,4,9,2019,17
19491,1,79,0,4,9,2019,17
19492,1,1,0,4,9,2019,17
19493,0,12,0,4,9,2019,18
19494,1,1,0,4,9,2019,18
19495,1,58,12,4,9,2019,18
19496,1,78,12,4,9,2019,18
19497,1,42,1,4,9,2019,20
19498,1,31,1,4,9,2019,22
19499,1,42,9,4,9,2019,22
19500,1,87,0,4,9,2019,23
19501,0,73,1,4,9,2019,23
19502,0,67,9,5,9,2019,0
19503,1,69,12,5,9,2019,1
19504,1,78,7,5,9,2019,6
19505,0,78,7,5,9,2019,7
19506,1,12,9,5,9,2019,8
19507,1,81,12,5,9,2019,8
19508,1,58,0,5,9,2019,8
19509,1,34,8,5,9,2019,9
19510,1,42,12,5,9,2019,9
19511,1,46,12,5,9,2019,9
19512,1,69,0,5,9,2019,9
19513,1,69,0,5,9,2019,10
19514,0,50,3,5,9,2019,10
19515,1,84,9,5,9,2019,10
19516,1,1,9,5,9,2019,11
19517,1,28,1,5,9,2019,11
19518,1,49,9,5,9,2019,11
19519,0,12,10,5,9,2019,12
19520,1,49,9,5,9,2019,13
19521,1,12,0,5,9,2019,13
19522,1,50,0,5,9,2019,13
19523,1,4,8,5,9,2019,13
19524,1,49,0,5,9,2019,13
19525,0,78,0,5,9,2019,14
19526,1,85,9,5,9,2019,16
19527,0,75,3,5,9,2019,16
19528,0,75,3,5,9,2019,17
19529,1,9,1,5,9,2019,17
19530,1,9,9,5,9,2019,18
19531,1,38,9,5,9,2019,18
19532,1,10,11,5,9,2019,20
19533,1,75,1,5,9,2019,21
19534,1,90,9,5,9,2019,21
19535,1,12,0,5,9,2019,21
19536,0,75,10,5,9,2019,22
